"","id","name","tweet","sent"
"2230",2277,"anascostukova","@Lizoochkaa САМА ТАКАЯ )) ОВЦА А НЕТ КОЗЛИК !!! ты знаешь о чём я)","1"
"2231",2278,"catherinegrabe","RT @DikayPanda: желтый харе рт делать такого старья)","1"
"2232",2279,"D1sba_lance","@kuplevatskaya да уж не дай бог, да и все равно обойдется все только словами, газетчик же)","1"
"2233",2280,"VikaZhamoidina","Проходила мимо чайника, тот выключился ,а затем снова включился,видали бы вы лицо моей ма)","1"
"2234",2281,"Apollo_Loki","RT @sherlockofan: @Apollo_Loki это завтра:) а сегодня Я СВОБОДЕЕЕЕН *0*","1"
"2235",2282,"Glukoska","“@sssmirnov: @slavamakarov @ponny1 @mrzff за хуяние, мудило ты ебаное” это так мило)))","1"
"2236",2283,"LolitaPersikova","RT @kivi_lo: @LolitaPersikova с днюхой дорогая, я тебя люблю:*","1"
"2237",2284,"swim_twitty","Как это мне знакомо:)        “@Interesno_Vsem: Сенсорный телефон не отвечает на пальцы в перчатках? НОС, НАСТАЛО ТВОЁ ВРЕМЯ”.","1"
"2238",2285,"DDashkin","три часа сна решили напомнить о себе усталостью в середине дня.. срочно нужен кофе и надеется, что он поможет..)","1"
"2239",2286,"kopteva1709","@veshchij_oleg ты шо,я его не могу обижать,я ж его лублу)))))","1"
"2240",2287,"New_Angeles1","`Ну позадрочу минут 20 и, думаю, поплетусь домой, ибо надоело :DD","1"
"2241",2288,"lovely_man12","Надо ехать до спортмастера..) но чё то так в сон клонит","1"
"2242",2289,"ab_1203","-разбудишь в 9 вечера?! Только не забудь!)
-готов каждый день будить)

Мелочь, а улыбка до ушей ","1"
"2243",2290,"avgust_dasha","@iBrightside такая разрядка на паре от этой информации))","1"
"2244",2291,"Lenskiiy","RT @huhehuahuahua: Чем больше самоубийц,тем меньше самоубийц :-)","1"
"2245",2292,"angel34angel","RT @naganoff_ru: Да, товарищи, у вас тоже есть шанс попить народную кровь, а потом сдать на пиар :) https://t.co/MQ8uqhd8AR","1"
"2246",2293,"Haya_Kageyama","@baka_Allen ^w^
ах да, ты спрашивал, холодно у нас.. Минус 18 градусов, сейчас шел небольшая метель, но ничего, терпимо х)","1"
"2247",2294,"EndlosenWeite","@MoriartyLovesMe сделала для меня закладочку с Фасси:-) Теперь я читаю очень медленно, то и дело вхожу в транс, когда рядом Фасси)","1"
"2248",2295,"katerina_021","МЕДВЕДЕВА ОВЦА
ИЗ-ЗА НЕЁ У МЕНЯ ВСЯ РУКА ПОЦАРАПАНА

и всё равно ира.м + регер.а = любовь :D","1"
"2249",2296,"j_kand","@ruslan_mamysh по-моему у кого-то богатый опыт отмщения )","1"
"2250",2297,"Jul_1D","RT @Faya_Jalik: @Jul_1D :D а можит... сразу в пастель? :В лал","1"
"2251",2298,"grijs_molenaar","А еще идеальный порядок и во всех комнатах горят лампочки!
Серёжа всех спас :3
Не хватает еще полной зеленой шкалы комфорта, как в Симс :)","1"
"2252",2299,"BodyaRebrow","@Kurich97 кто это такой кто бесит?)давай говори)))или вк напиши)","1"
"2253",2300,"Annnett12","RT @insider_ua: @ukrpravda_news @mdobkin @Batkivshchyna да, історичні перепалки. Миша, тебе тоже никто не подаст!:)","1"
"2254",2301,"ElizarovaAlla","@kulakovaa пусть отчислят обоих! Одну я незнаю, да она и не красавица, вторая не нравится)","1"
"2255",2302,"stinunopbooves","Хочу себе косичку. Не конский хвост, а косичку, тоненькую. Как у моего папы когда-то была :)","1"
"2256",2303,"DonovskValeriya","RT @95Shevchenko: @DonovskValeriya ДАА..ОНА ОЧЕНЬ КЛАССНАЯ)","1"
"2257",2304,"karpickaya","@Simple_Crash ,эй,ну брось. Зато у нас есть совместные фотографии)","1"
"2258",2305,"Dasha_Kvasova","RT @BetsiMorgan: Щас с @Dasha_Kvasova поезду в мегу ибо там 50% скидки на все :-D","1"
"2259",2306,"kir13_bast","RT @ehldarArtpop: Буду делать работу свою ) и надеюсь меня не буду отвлекать)","1"
"2260",2307,"OlMaxova","Мах мечтает о шашлыках!однокурсники поздравили))  #др #киров http://t.co/5KCsPvHgU5","1"
"2261",2308,"vadim112233","Завтра гулять идем, а в воскресенье с Никитой, круто будет, Егор зови девок! :D","1"
"2262",2309,"producer_grom","@natali_mouse неее)) у меня такое было 2 недели назад)))","1"
"2263",2310,"steblevskaya72","Не надо так все серьезно воспринимать, ем более он не угрожал)Нет, его не защищаю.","1"
"2264",2311,"_svetka710","Серьезно припарила и хрен его разберет почему :D но настроение поднимает ) http://t.co/zclzzclCvq","1"
"2265",2312,"SofiaDoga","RT @PoliticanaRu: Сегодняшнее интервью Д.Медведева ещё в 1935 г. спичрайтеры написали... :-) http://t.co/pQ4LXFiQT2","1"
"2266",2313,"lis_kot","Когда в больницу шла, Маша с Алиной провожали, поболтали с ними:*","1"
"2267",2314,"marusia_klimova","@fox_den оой )) а у тебя есть сейчас свободные минут 15, чтоб заценить масштаб моей катастрофы? )","1"
"2268",2315,"edgor_","@edvard146 дочка наверно денег просит в школу:-):-)","1"
"2269",2316,"besov_artem","@r_kail у меня вообще с юмором не очень получается ) я ж бухгалтер...","1"
"2270",2317,"2RAMoscow","RT @MishanyaMisha: Мой самый яркий))
Радио Маяк
Кстати, Сосо Павлиашвили с Дино в гостях в прямом эфире","1"
"2271",2318,"vymujiduby","RT @parovynade: есчо 1 экзамен и до нг свобода.. бгг)) не поверите, но расписание таки на сайте обновили.. главное- вовремя","1"
"2272",2319,"darviII","включил на всю громкость трейлер нчп 2 - родители испугались :D","1"
